plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
6;0;1;1;40114;1;-0.1160772293806076;-0.08269763737916946;-0.24219153821468353
6;1;1;2;21366;1;-0.04408460855484009;0.005661566276103258;-0.3080423176288605
6;2;1;3;32133;1;-0.12531572580337524;0.027954373508691788;-0.2260967642068863
